case_id,seizure_date,year,month,origin_region,origin_country,destination_country,species,species_category,product_type,iucn_status,quantity,unit,estimated_value_usd,transport_method,seizure_location_type,enforcement_agency,arrests_made,case_status,origin_lat,origin_lon,destination_lat,destination_lon
WLC-0287,09-03-2022,2022,3,Africa,Kenya,Thailand,African Elephant,Mammal,Ivory,Endangered,8.32,kg,16023.49,Air,Highway Checkpoint,National Parks & Wildlife Service,2,Under Investigation,-0.0236,37.9062,15.87,100.9925
WLC-0889,14-03-2022,2022,3,Africa,Mozambique,Thailand,Hawksbill Turtle,Marine,Shell,Critically Endangered,0.87,kg,293.16,Sea,Highway Checkpoint,National Wildlife Crime Unit,1,Convicted,-18.6657,35.5296,15.87,100.9925
WLC-0129,15-03-2022,2022,3,Africa,Nigeria,China,Shark (mixed species),Marine,Fins,Endangered,1.93,kg,748.47,Air,Urban Wildlife Market,Customs & Border Protection,2,Closed - No Arrest,9.082,8.6753,35.8617,104.1954
WLC-0870,15-03-2022,2022,3,Asia,Malaysia,Qatar,Totoaba,Marine,Swim Bladder,Critically Endangered,1.57,kg,33443.97,Land,International Airport,Environmental Crime Investigation Bureau,2,Under Investigation,4.2105,101.9758,25.3548,51.1839
WLC-0478,17-03-2022,2022,3,Asia,Indonesia,Thailand,African Blackwood,Plant,Timber,Near Threatened,117.38,kg,667.66,Air,Seaport / Container Terminal,Port Authority Task Force,2,Case Dismissed,-0.7893,113.9213,15.87,100.9925
WLC-0499,19-03-2022,2022,3,Asia,Indonesia,China,Indian Star Tortoise,Reptile,Live Animal,Vulnerable,12,live individual,1156.34,Sea,Postal/Courier Facility,Environmental Crime Investigation Bureau,2,Prosecuted - Pending Trial,-0.7893,113.9213,35.8617,104.1954
WLC-0110,25-03-2022,2022,3,Latin America,Brazil,United Kingdom,Pangolin (Ground),Mammal,Scales,Endangered,2.5,kg,294.09,Sea,Seaport / Container Terminal,Interpol-supported Joint Operation,0,Convicted,-14.235,-51.9253,55.3781,-3.436
WLC-0845,27-03-2022,2022,3,Africa,Cameroon,United States,Queen Conch,Marine,Shell,Vulnerable,4,piece,236.68,Air,Private Residence,National Parks & Wildlife Service,0,Case Dismissed,7.3697,12.3547,37.0902,-95.7129
WLC-0948,07-04-2022,2022,4,Asia,Philippines,South Korea,Pangolin (African),Mammal,Bushmeat,Endangered,2.87,kg,53.02,Sea,Land Border Crossing,Interpol-supported Joint Operation,5,Released - Insufficient Evidence,12.8797,121.774,35.9078,127.7669
WLC-0650,12-04-2022,2022,4,Africa,Uganda,United Kingdom,Reticulated Python,Reptile,Skin/Pelt,Least Concern,19,piece,1633.24,Air,International Airport,National Wildlife Crime Unit,1,Prosecuted - Pending Trial,1.3733,32.2903,55.3781,-3.436
WLC-0509,12-04-2022,2022,4,Africa,Madagascar,Vietnam,Shark (mixed species),Marine,Fins,Endangered,1.78,kg,588.92,Sea,Postal/Courier Facility,National Parks & Wildlife Service,4,Released - Insufficient Evidence,-18.7669,46.8691,14.0583,108.2772
WLC-0582,16-04-2022,2022,4,Asia,Vietnam,Belgium,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,28,live individual,8162.92,Air,International Airport,Interpol-supported Joint Operation,3,Under Investigation,14.0583,108.2772,50.5039,4.4699
WLC-0522,17-04-2022,2022,4,Asia,Philippines,South Korea,African Elephant,Mammal,Ivory,Endangered,11.73,kg,23641.29,Sea,Seaport / Container Terminal,Customs & Border Protection,2,Under Investigation,12.8797,121.774,35.9078,127.7669
WLC-0044,19-04-2022,2022,4,Africa,Madagascar,China,Grey Parrot,Bird,Live Animal,Endangered,6,live individual,5353.02,Sea,Urban Wildlife Market,Customs & Border Protection,2,Case Dismissed,-18.7669,46.8691,35.8617,104.1954
WLC-0550,20-04-2022,2022,4,Africa,Madagascar,United Kingdom,Hawksbill Turtle,Marine,Shell,Critically Endangered,1.65,kg,987.71,Air,Highway Checkpoint,National Wildlife Crime Unit,2,Under Investigation,-18.7669,46.8691,55.3781,-3.436
WLC-0491,24-04-2022,2022,4,Latin America,Colombia,United States,Black Rhino,Mammal,Horn,Critically Endangered,2.47,kg,178720.04,Air,Urban Wildlife Market,Customs & Border Protection,1,Under Investigation,4.5709,-74.2973,37.0902,-95.7129
WLC-0004,24-04-2022,2022,4,Africa,Mozambique,Qatar,Bushmeat (mixed species),Mammal,Bushmeat,Vulnerable,1.32,kg,8.49,Air,Seaport / Container Terminal,Customs & Border Protection,2,Convicted,-18.6657,35.5296,25.3548,51.1839
WLC-0322,27-04-2022,2022,4,Asia,Thailand,China,Totoaba,Marine,Swim Bladder,Critically Endangered,2.7,kg,50163.46,Sea,Seaport / Container Terminal,Coast Guard Interdiction Unit,0,Prosecuted - Pending Trial,15.87,100.9925,35.8617,104.1954
WLC-0200,07-05-2022,2022,5,Africa,Zimbabwe,Thailand,Hawksbill Turtle,Marine,Shell,Critically Endangered,1.11,kg,414.13,Air,Seaport / Container Terminal,Environmental Crime Investigation Bureau,1,Under Investigation,-19.0154,29.1549,15.87,100.9925
WLC-0496,17-05-2022,2022,5,Africa,Kenya,Thailand,Orchid (Wild),Plant,Live Animal,Vulnerable,21,piece,1869.85,Air,Highway Checkpoint,National Parks & Wildlife Service,2,Closed - No Arrest,-0.0236,37.9062,15.87,100.9925
WLC-0738,20-05-2022,2022,5,Africa,Tanzania,Thailand,Leopard,Mammal,Skin/Pelt,Vulnerable,23,piece,58512.36,Sea,Urban Wildlife Market,Customs & Border Protection,3,Under Investigation,-6.369,34.8888,15.87,100.9925
WLC-0712,21-05-2022,2022,5,Africa,Uganda,South Korea,Leopard,Mammal,Skin/Pelt,Vulnerable,6,piece,20341.14,Sea,Urban Wildlife Market,National Parks & Wildlife Service,2,Closed - No Arrest,1.3733,32.2903,35.9078,127.7669
WLC-0635,24-05-2022,2022,5,Africa,Zimbabwe,Hong Kong SAR,Saker Falcon,Bird,Live Animal,Endangered,24,live individual,446973.35,Sea,Highway Checkpoint,Port Authority Task Force,3,Under Investigation,-19.0154,29.1549,22.3193,114.1694
WLC-0707,24-05-2022,2022,5,Africa,Madagascar,Belgium,Agarwood,Plant,Timber,Vulnerable,1.83,kg,316.38,Land,Private Residence,Port Authority Task Force,4,Under Investigation,-18.7669,46.8691,50.5039,4.4699
WLC-0901,27-05-2022,2022,5,Africa,Tanzania,Belgium,Helmeted Hornbill,Bird,Trophy,Critically Endangered,22,piece,179560.29,Air,Highway Checkpoint,Port Authority Task Force,2,Under Investigation,-6.369,34.8888,50.5039,4.4699
WLC-0829,04-06-2022,2022,6,Africa,South Africa,France,Timber Rattlesnake,Reptile,Live Animal,Least Concern,38,live individual,3127.95,Land,Urban Wildlife Market,National Parks & Wildlife Service,2,Prosecuted - Pending Trial,-30.5595,22.9375,46.2276,2.2137
WLC-0687,05-06-2022,2022,6,Africa,Namibia,Japan,Timber Rattlesnake,Reptile,Live Animal,Least Concern,16,live individual,1355.69,Land,Seaport / Container Terminal,Port Authority Task Force,0,Convicted,-22.9576,18.4904,36.2048,138.2529
WLC-0573,05-06-2022,2022,6,Africa,Namibia,Qatar,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,28,live individual,13270.98,Sea,International Airport,Coast Guard Interdiction Unit,3,Under Investigation,-22.9576,18.4904,25.3548,51.1839
WLC-0609,11-06-2022,2022,6,Asia,Thailand,Qatar,Pangolin (Sunda),Mammal,Scales,Critically Endangered,2.14,kg,334.54,Air,Highway Checkpoint,National Wildlife Crime Unit,5,Closed - No Arrest,15.87,100.9925,25.3548,51.1839
WLC-0433,13-06-2022,2022,6,Africa,Tanzania,Belgium,Leopard,Mammal,Skin/Pelt,Vulnerable,21,piece,36946.54,Air,Seaport / Container Terminal,Environmental Crime Investigation Bureau,0,Under Investigation,-6.369,34.8888,50.5039,4.4699
WLC-0158,15-06-2022,2022,6,Africa,Kenya,Japan,White Rhino,Mammal,Horn,Near Threatened,3.6,kg,252249.29,Sea,Urban Wildlife Market,National Parks & Wildlife Service,4,Convicted,-0.0236,37.9062,36.2048,138.2529
WLC-0764,19-06-2022,2022,6,Africa,Madagascar,Singapore,Queen Conch,Marine,Shell,Vulnerable,10,piece,404.34,Sea,Postal/Courier Facility,Coast Guard Interdiction Unit,0,Released - Insufficient Evidence,-18.7669,46.8691,1.3521,103.8198
WLC-0106,26-06-2022,2022,6,Africa,Uganda,South Korea,Helmeted Hornbill,Bird,Trophy,Critically Endangered,3,piece,24134.34,Air,International Airport,National Parks & Wildlife Service,1,Closed - No Arrest,1.3733,32.2903,35.9078,127.7669
WLC-0006,03-07-2022,2022,7,Africa,Uganda,Japan,Leopard,Mammal,Skin/Pelt,Vulnerable,14,piece,42054.69,Air,Highway Checkpoint,National Wildlife Crime Unit,1,Convicted,1.3733,32.2903,36.2048,138.2529
WLC-0603,03-07-2022,2022,7,Africa,Mozambique,China,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,22,live individual,7257.99,Sea,International Airport,Port Authority Task Force,1,Convicted,-18.6657,35.5296,35.8617,104.1954
WLC-0695,13-07-2022,2022,7,Asia,India,Singapore,Pangolin (African),Mammal,Bushmeat,Endangered,0.52,kg,8.57,Sea,Private Residence,Customs & Border Protection,2,Closed - No Arrest,20.5937,78.9629,1.3521,103.8198
WLC-0907,14-07-2022,2022,7,Africa,Madagascar,United Kingdom,Hawksbill Turtle,Marine,Shell,Critically Endangered,2.55,kg,1361.22,Sea,Urban Wildlife Market,Environmental Crime Investigation Bureau,3,Convicted,-18.7669,46.8691,55.3781,-3.436
WLC-0639,14-07-2022,2022,7,Africa,Mozambique,Germany,African Lion,Mammal,Bones,Vulnerable,0.58,kg,669.91,Sea,Seaport / Container Terminal,Port Authority Task Force,0,Prosecuted - Pending Trial,-18.6657,35.5296,51.1657,10.4515
WLC-0574,14-07-2022,2022,7,Asia,Philippines,Vietnam,African Elephant,Mammal,Ivory,Endangered,17.03,kg,21616.04,Air,Highway Checkpoint,Port Authority Task Force,2,Released - Insufficient Evidence,12.8797,121.774,14.0583,108.2772
WLC-0866,18-07-2022,2022,7,Africa,South Africa,United Arab Emirates,Giant Clam,Marine,Shell,Vulnerable,1,piece,113.08,Postal/Courier,Land Border Crossing,National Wildlife Crime Unit,0,Under Investigation,-30.5595,22.9375,23.4241,53.8478
WLC-0849,19-07-2022,2022,7,Africa,Gabon,United States,African Lion,Mammal,Bones,Vulnerable,7.22,kg,9283.84,Postal/Courier,Land Border Crossing,Coast Guard Interdiction Unit,2,Under Investigation,-0.8037,11.6094,37.0902,-95.7129
WLC-0331,19-07-2022,2022,7,Latin America,Colombia,South Korea,Agarwood,Plant,Timber,Vulnerable,12.8,kg,2413.9,Land,Urban Wildlife Market,Environmental Crime Investigation Bureau,3,Closed - No Arrest,4.5709,-74.2973,35.9078,127.7669
WLC-0347,23-07-2022,2022,7,Africa,Namibia,Belgium,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,2,live individual,504.1,Sea,Highway Checkpoint,Port Authority Task Force,0,Under Investigation,-22.9576,18.4904,50.5039,4.4699
WLC-0584,26-07-2022,2022,7,Africa,Nigeria,France,Green Sea Turtle,Marine,Shell,Endangered,10.94,kg,3668.43,Sea,Postal/Courier Facility,National Parks & Wildlife Service,1,Convicted,9.082,8.6753,46.2276,2.2137
WLC-0301,27-07-2022,2022,7,Latin America,Brazil,Japan,Grey Parrot,Bird,Live Animal,Endangered,18,live individual,19866.93,Postal/Courier,Seaport / Container Terminal,Interpol-supported Joint Operation,4,Convicted,-14.235,-51.9253,36.2048,138.2529
WLC-0781,07-08-2022,2022,8,Latin America,Ecuador,China,Pangolin (Ground),Mammal,Scales,Endangered,5.26,kg,1384.65,Sea,International Airport,Customs & Border Protection,0,Released - Insufficient Evidence,-1.8312,-78.1834,35.8617,104.1954
WLC-0589,11-08-2022,2022,8,Africa,Kenya,Hong Kong SAR,Ginseng (Wild),Plant,Traditional Medicine,Endangered,4.78,kg,2592.32,Land,Postal/Courier Facility,Customs & Border Protection,1,Under Investigation,-0.0236,37.9062,22.3193,114.1694
WLC-0439,15-08-2022,2022,8,Africa,Gabon,Japan,Jaguar,Mammal,Skin/Pelt,Near Threatened,19,piece,28243,Sea,Land Border Crossing,National Parks & Wildlife Service,2,Under Investigation,-0.8037,11.6094,36.2048,138.2529
WLC-0641,16-08-2022,2022,8,Asia,China,France,Indian Star Tortoise,Reptile,Live Animal,Vulnerable,16,live individual,1815.09,Sea,Highway Checkpoint,Coast Guard Interdiction Unit,2,Convicted,35.8617,104.1954,46.2276,2.2137
WLC-0453,16-08-2022,2022,8,Latin America,Mexico,Qatar,Shark (mixed species),Marine,Fins,Endangered,2.73,kg,1241.2,Sea,International Airport,Port Authority Task Force,1,Closed - No Arrest,23.6345,-102.5528,25.3548,51.1839
WLC-0616,17-08-2022,2022,8,Africa,South Africa,United States,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,5,live individual,2585.25,Air,Postal/Courier Facility,Port Authority Task Force,0,Released - Insufficient Evidence,-30.5595,22.9375,37.0902,-95.7129
WLC-0093,21-08-2022,2022,8,Latin America,Colombia,Thailand,Grey Parrot,Bird,Live Animal,Endangered,17,live individual,13155.84,Sea,International Airport,National Parks & Wildlife Service,1,Under Investigation,4.5709,-74.2973,15.87,100.9925
WLC-0284,22-08-2022,2022,8,Africa,Madagascar,South Korea,African Elephant,Mammal,Ivory,Endangered,4.55,kg,5866,Land,Urban Wildlife Market,Customs & Border Protection,0,Under Investigation,-18.7669,46.8691,35.9078,127.7669
WLC-0225,24-08-2022,2022,8,Asia,Malaysia,Qatar,Green Sea Turtle,Marine,Shell,Endangered,2,kg,441.54,Sea,Postal/Courier Facility,Port Authority Task Force,4,Closed - No Arrest,4.2105,101.9758,25.3548,51.1839
WLC-0202,25-08-2022,2022,8,Latin America,Ecuador,United Kingdom,Saker Falcon,Bird,Live Animal,Endangered,2,live individual,38291.03,Air,Highway Checkpoint,National Wildlife Crime Unit,1,Released - Insufficient Evidence,-1.8312,-78.1834,55.3781,-3.436
WLC-0270,28-08-2022,2022,8,Latin America,Peru,China,Totoaba,Marine,Swim Bladder,Critically Endangered,4.64,kg,61063.48,Air,Seaport / Container Terminal,Environmental Crime Investigation Bureau,0,Under Investigation,-9.19,-75.0152,35.8617,104.1954
WLC-0726,28-08-2022,2022,8,Africa,South Africa,Belgium,Tiger,Mammal,Bones,Endangered,2.47,kg,18259.54,Sea,Highway Checkpoint,Port Authority Task Force,0,Prosecuted - Pending Trial,-30.5595,22.9375,50.5039,4.4699
WLC-0218,06-09-2022,2022,9,Africa,Tanzania,Germany,Reticulated Python,Reptile,Skin/Pelt,Least Concern,13,piece,753.67,Sea,Private Residence,National Parks & Wildlife Service,1,Convicted,-6.369,34.8888,51.1657,10.4515
WLC-0459,12-09-2022,2022,9,Africa,Kenya,Japan,Hawksbill Turtle,Marine,Shell,Critically Endangered,1.42,kg,953.44,Sea,Postal/Courier Facility,Environmental Crime Investigation Bureau,4,Under Investigation,-0.0236,37.9062,36.2048,138.2529
WLC-0291,17-09-2022,2022,9,Africa,Zimbabwe,China,African Elephant,Mammal,Ivory,Endangered,3.65,kg,7973.72,Air,Land Border Crossing,Customs & Border Protection,0,Closed - No Arrest,-19.0154,29.1549,35.8617,104.1954
WLC-0440,17-09-2022,2022,9,Latin America,Mexico,China,Tiger,Mammal,Bones,Endangered,16.72,kg,90150.42,Sea,Highway Checkpoint,Interpol-supported Joint Operation,3,Convicted,23.6345,-102.5528,35.8617,104.1954
WLC-0276,22-09-2022,2022,9,Africa,Zimbabwe,Hong Kong SAR,Pangolin (Sunda),Mammal,Scales,Critically Endangered,3.37,kg,982.61,Sea,Private Residence,National Wildlife Crime Unit,0,Closed - No Arrest,-19.0154,29.1549,22.3193,114.1694
WLC-0005,23-09-2022,2022,9,Asia,Cambodia,Qatar,African Blackwood,Plant,Timber,Near Threatened,8.66,kg,31.43,Air,Highway Checkpoint,Port Authority Task Force,0,Under Investigation,12.5657,104.991,25.3548,51.1839
WLC-0282,28-09-2022,2022,9,Asia,Malaysia,Vietnam,Seahorse,Marine,Traditional Medicine,Vulnerable,9.31,kg,4299.57,Sea,Land Border Crossing,Environmental Crime Investigation Bureau,0,Convicted,4.2105,101.9758,14.0583,108.2772
WLC-0590,02-10-2022,2022,10,Asia,Philippines,Germany,Tiger,Mammal,Bones,Endangered,3.62,kg,20298.64,Air,International Airport,Interpol-supported Joint Operation,3,Under Investigation,12.8797,121.774,51.1657,10.4515
WLC-0700,02-10-2022,2022,10,Asia,Philippines,Germany,Tiger,Mammal,Bones,Endangered,5.96,kg,24888.34,Air,International Airport,Coast Guard Interdiction Unit,0,Convicted,12.8797,121.774,51.1657,10.4515
WLC-0311,10-10-2022,2022,10,Africa,Cameroon,United Kingdom,Agarwood,Plant,Timber,Vulnerable,3.18,kg,653.66,Sea,Highway Checkpoint,Environmental Crime Investigation Bureau,2,Under Investigation,7.3697,12.3547,55.3781,-3.436
WLC-0249,10-10-2022,2022,10,Asia,Thailand,Germany,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,2,piece,680.97,Land,Land Border Crossing,National Parks & Wildlife Service,2,Convicted,15.87,100.9925,51.1657,10.4515
WLC-0558,12-10-2022,2022,10,Africa,Kenya,Qatar,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,12,piece,1869.71,Air,Seaport / Container Terminal,Environmental Crime Investigation Bureau,0,Released - Insufficient Evidence,-0.0236,37.9062,25.3548,51.1839
WLC-0216,20-10-2022,2022,10,Africa,Madagascar,Vietnam,Ginseng (Wild),Plant,Traditional Medicine,Endangered,19.15,kg,24305.66,Sea,International Airport,Customs & Border Protection,2,Under Investigation,-18.7669,46.8691,14.0583,108.2772
WLC-0933,20-10-2022,2022,10,Africa,Cameroon,Germany,African Lion,Mammal,Bones,Vulnerable,1.5,kg,2538.72,Postal/Courier,Seaport / Container Terminal,Interpol-supported Joint Operation,3,Prosecuted - Pending Trial,7.3697,12.3547,51.1657,10.4515
WLC-0027,21-10-2022,2022,10,Africa,Mozambique,Belgium,Ginseng (Wild),Plant,Traditional Medicine,Endangered,9.21,kg,11707.28,Air,Highway Checkpoint,Environmental Crime Investigation Bureau,5,Released - Insufficient Evidence,-18.6657,35.5296,50.5039,4.4699
WLC-0265,05-11-2022,2022,11,Africa,South Africa,Germany,Tiger,Mammal,Bones,Endangered,11.67,kg,61568.13,Air,Private Residence,Environmental Crime Investigation Bureau,3,Case Dismissed,-30.5595,22.9375,51.1657,10.4515
WLC-0800,05-11-2022,2022,11,Africa,Uganda,Vietnam,Pangolin (African),Mammal,Bushmeat,Endangered,2.33,kg,50.33,Sea,Postal/Courier Facility,National Wildlife Crime Unit,3,Convicted,1.3733,32.2903,14.0583,108.2772
WLC-0881,07-11-2022,2022,11,Africa,Gabon,Singapore,Grey Parrot,Bird,Live Animal,Endangered,24,live individual,25131.34,Sea,International Airport,Port Authority Task Force,1,Closed - No Arrest,-0.8037,11.6094,1.3521,103.8198
WLC-0752,07-11-2022,2022,11,Africa,Madagascar,Japan,Leopard,Mammal,Skin/Pelt,Vulnerable,2,piece,5950.76,Postal/Courier,Private Residence,Interpol-supported Joint Operation,2,Closed - No Arrest,-18.7669,46.8691,36.2048,138.2529
WLC-0577,08-11-2022,2022,11,Latin America,Ecuador,South Korea,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,22,piece,6562.34,Postal/Courier,Land Border Crossing,Customs & Border Protection,0,Closed - No Arrest,-1.8312,-78.1834,35.9078,127.7669
WLC-0830,18-11-2022,2022,11,Africa,Nigeria,France,Agarwood,Plant,Timber,Vulnerable,0.78,kg,135.89,Air,International Airport,National Wildlife Crime Unit,0,Prosecuted - Pending Trial,9.082,8.6753,46.2276,2.2137
WLC-0692,20-11-2022,2022,11,Africa,Namibia,Japan,Queen Conch,Marine,Shell,Vulnerable,17,piece,717.01,Sea,Postal/Courier Facility,Coast Guard Interdiction Unit,0,Prosecuted - Pending Trial,-22.9576,18.4904,36.2048,138.2529
WLC-0675,23-11-2022,2022,11,Africa,Mozambique,Singapore,Seahorse,Marine,Traditional Medicine,Vulnerable,1.22,kg,683.7,Sea,International Airport,Coast Guard Interdiction Unit,4,Released - Insufficient Evidence,-18.6657,35.5296,1.3521,103.8198
WLC-0913,24-11-2022,2022,11,Africa,Kenya,Hong Kong SAR,Seahorse,Marine,Traditional Medicine,Vulnerable,5.86,kg,3606.77,Air,Seaport / Container Terminal,Environmental Crime Investigation Bureau,0,Released - Insufficient Evidence,-0.0236,37.9062,22.3193,114.1694
WLC-0680,24-11-2022,2022,11,Latin America,Brazil,Thailand,African Elephant,Mammal,Ivory,Endangered,1.64,kg,2038.1,Sea,Land Border Crossing,Coast Guard Interdiction Unit,0,Prosecuted - Pending Trial,-14.235,-51.9253,15.87,100.9925
WLC-0159,25-11-2022,2022,11,Africa,Mozambique,China,Saker Falcon,Bird,Live Animal,Endangered,7,live individual,77508.73,Sea,Land Border Crossing,Environmental Crime Investigation Bureau,0,Released - Insufficient Evidence,-18.6657,35.5296,35.8617,104.1954
WLC-0649,26-11-2022,2022,11,Africa,Nigeria,Germany,Ginseng (Wild),Plant,Traditional Medicine,Endangered,2.23,kg,1347.32,Postal/Courier,Urban Wildlife Market,Customs & Border Protection,4,Case Dismissed,9.082,8.6753,51.1657,10.4515
WLC-0510,05-12-2022,2022,12,Africa,Tanzania,Hong Kong SAR,Bushmeat (mixed species),Mammal,Bushmeat,Vulnerable,1.51,kg,16.99,Land,Private Residence,Coast Guard Interdiction Unit,0,Closed - No Arrest,-6.369,34.8888,22.3193,114.1694
WLC-0715,06-12-2022,2022,12,Africa,Zimbabwe,United States,African Elephant,Mammal,Ivory,Endangered,5.13,kg,10436.26,Air,Highway Checkpoint,National Parks & Wildlife Service,1,Closed - No Arrest,-19.0154,29.1549,37.0902,-95.7129
